species,decimalLongitude,decimalLatitude
Tillandsia capillaris,-64.933889,-30.820833
Tillandsia capillaris,-63.531111,-31.699722
Tillandsia capillaris,-64.315,-31.081389
Tillandsia capillaris,-65.059722,-30.714167
Tillandsia capillaris,-67.656667,-29.337222
Tillandsia capillaris,-64.479167,-30.861389
Tillandsia capillaris,-64.8675,-31.618056
Tillandsia capillaris,-65.047778,-31.014722
Tillandsia capillaris,-64.992222,-31.353056
Tillandsia capillaris,-64.88,-27.985
Tillandsia capillaris,-63.878611,-31.678056
Tillandsia capillaris,-65.228889,-31.214722
Tillandsia capillaris,-64.36,-31.199167
Tillandsia capillaris,-64.532222,-31.407778
Tillandsia capillaris,-64.443611,-31.377778
Tillandsia capillaris,-63.928056,-30.318611
Tillandsia capillaris,-64.381667,-30.166389
Tillandsia capillaris,-64.381667,-30.371667
Tillandsia capillaris,-64.2475,-30.953056
Tillandsia capillaris,-64.426111,-31.360556
Tillandsia capillaris,-64.264167,-30.949167
Tillandsia capillaris,-63.933889,-30.100278
Tillandsia capillaris,-65.101389,-31.691389
Tillandsia capillaris,-64.573333,-31.473333
Tillandsia capillaris,-64.316667,-30.564444
Tillandsia capillaris,-63.263611,-29.979167
Tillandsia capillaris,-65.393889,-31.065
Tillandsia capillaris,-63.585,-31.428889
Tillandsia capillaris,-65,-31.716667
Tillandsia capillaris,-63.737222,-31.595833
Tillandsia capillaris,-65.586944,-28.003056
Tillandsia capillaris,-64.094722,-30.121389
Tillandsia capillaris,-64.669167,-31.587222
Tillandsia capillaris,-65.428889,-25.694167
Tillandsia capillaris,-65.498333,-28.916944
Tillandsia capillaris,-64.830833,-28.048333
Tillandsia capillaris,-64.279444,-31.091944
Tillandsia capillaris,-64.183181,-31.442178
Tillandsia capillaris,-68.45,-16.47
Tillandsia capillaris,-67.13,-17.97
Tillandsia capillaris,-66.28,-17.42
Tillandsia capillaris,-66.52,-22.68
Tillandsia capillaris,-64.1,-18.48
Tillandsia capillaris,-71.83,-13.82
Tillandsia capillaris,-68.08,-16.53
Tillandsia capillaris,-68.15,-16.53
Tillandsia capillaris,-65.4192,-18.995
Tillandsia capillaris,-69.53,-14.13
Tillandsia capillaris,-63.93,-18.4
Tillandsia capillaris,-72.270196,-13.263187
Tillandsia capillaris,-65.29,-23.54
Tillandsia capillaris,-65.39,-23.07
Tillandsia capillaris,-65.92,-22.92
Tillandsia capillaris,-65.52972,-30.61389
Tillandsia capillaris,-66.73389,-30.81667
Tillandsia capillaris,-64.93389,-30.82083
Tillandsia capillaris,-70.36278,-15.05389
Tillandsia capillaris,-65.65694,-25.63944
Tillandsia capillaris,-65.8375,-28.01694
Tillandsia capillaris,-65.51083,-24.73639
Tillandsia capillaris,-75.68944,-11.41944
Tillandsia capillaris,-65.90194,-28.61361
Tillandsia capillaris,-72.77361,-13.86694
Tillandsia capillaris,-64.54639,-31.835
Tillandsia capillaris,-67.04639,-27.67833
Tillandsia capillaris,-65.17972,-18.3075
Tillandsia capillaris,-65.55389,-26.2925
Tillandsia capillaris,-65.62889,-24.905
Tillandsia capillaris,-67.15667,-27.71028
Tillandsia capillaris,-65.715,-25.92417
Tillandsia capillaris,-65.81722,-26.43583
Tillandsia capillaris,-65.46583,-23.84528
Tillandsia capillaris,-65.78611,-28.50917
Tillandsia capillaris,-63.99278,-29.63611
Tillandsia capillaris,-65.82028,-33.06417
Tillandsia capillaris,-66.75306,-27.35194
Tillandsia capillaris,-68.6667,-16.35
Tillandsia capillaris,-64.9208,-35.3869
Tillandsia capillaris,-74.14,-9.1839
Tillandsia capillaris,-64,-32
Tillandsia capillaris,-64.435,-16.7261
Tillandsia capillaris,-65.683333,-25.516667
Tillandsia capillaris,-75.7,-11.366667
Tillandsia capillaris,-64.51666,-21.5
Tillandsia capillaris,-68.033333,-16.633333
Tillandsia capillaris,-67.13333,-16.9
Tillandsia capillaris,-79.11,-8.00528
Tillandsia capillaris,-71.839722,-13.4175
Tillandsia capillaris,-68.01666,-16.66666
Tillandsia capillaris,-68.15,-16.5
Tillandsia capillaris,-74.45,-13.33333
Tillandsia capillaris,-67.03333,-18.41667
Tillandsia capillaris,-56.170833,-34.858056
Tillandsia capillaris,-71.33333,-29.75
Tillandsia capillaris,-64.09472,-30.08805
Tillandsia capillaris,-63.93333,-30.1
Tillandsia capillaris,-65.36666,-26.46666
Tillandsia capillaris,-66.1375,-17.377833
Tillandsia capillaris,-65.891667,-28.178889
Tillandsia capillaris,-67.670556,-28.834167
Tillandsia capillaris,-68.915833,-17.543333
Tillandsia capillaris,-68.885278,-17.531667
Tillandsia capillaris,-66.271389,-17.725
Tillandsia capillaris,-71.03,-17.6
Tillandsia capillaris,-68,-15.5
Tillandsia capillaris,-74.9,-15.37
Tillandsia capillaris,-63.74972,-32.32778
Tillandsia capillaris,-74.37563,-9.16376
